26,2019-02-10 17:30:00,0
27,2019-02-10 17:30:00,0
28,2019-02-10 17:30:00,0
29,2019-02-10 17:30:00,0
26,2019-02-10 17:44:50,1
27,2019-02-10 18:08:09,1
26,2019-02-10 18:09:31,0
26,2019-02-10 18:09:32,1
28,2019-02-10 18:15:54,1
29,2019-02-10 18:23:46,1
29,2019-02-10 18:25:08,0
26,2019-02-10 18:30:00,0
27,2019-02-10 18:30:00,0
28,2019-02-10 18:30:00,0
29,2019-02-10 18:30:00,0
26,2019-02-10 18:41:00,1
27,2019-02-10 19:00:18,1
28,2019-02-10 19:14:18,1
29,2019-02-10 19:24:51,1
29,2019-02-10 19:27:14,0
28,2019-02-10 19:45:56,0
29,2019-02-10 19:46:06,1
29,2019-02-10 19:47:29,0
27,2019-02-10 19:47:30,1
26,2019-02-10 19:47:49,0
28,2019-02-10 19:50:31,1
28,2019-02-10 19:50:31,0
26,2019-02-11 13:30:00,0
27,2019-02-11 13:30:00,0
28,2019-02-11 13:30:00,0
29,2019-02-11 13:30:00,0
26,2019-02-11 14:03:02,1
27,2019-02-11 14:13:34,1
26,2019-02-11 14:15:33,0
28,2019-02-11 14:19:13,1
29,2019-02-11 14:26:56,1
29,2019-02-11 14:28:18,0
28,2019-02-11 14:28:18,0
27,2019-02-11 14:28:36,1
26,2019-02-13 13:30:00,0
27,2019-02-13 13:30:00,0
28,2019-02-13 13:30:00,0
29,2019-02-13 13:30:00,0
26,2019-02-13 13:47:57,1
26,2019-02-13 13:48:17,0
26,2019-02-13 13:48:24,1
26,2019-02-13 13:48:25,0
26,2019-02-13 13:48:26,1
26,2019-02-13 13:48:53,0
27,2019-02-13 14:00:52,1
28,2019-02-13 14:13:26,1
27,2019-02-13 14:13:29,1
29,2019-02-13 14:24:30,1
29,2019-02-13 14:24:30,0
28,2019-02-13 14:25:40,0
26,2019-02-13 17:30:00,0
27,2019-02-13 17:30:00,0
28,2019-02-13 17:30:00,0
29,2019-02-13 17:30:00,0
26,2019-02-13 17:38:49,1
26,2019-02-13 17:47:41,0
26,2019-02-13 17:47:43,1
26,2019-02-13 17:49:56,0
26,2019-02-14 15:30:00,0
27,2019-02-14 15:30:00,0
28,2019-02-14 15:30:00,0
29,2019-02-14 15:30:00,0
26,2019-02-14 15:51:02,1
26,2019-02-14 15:53:05,0
27,2019-02-14 16:11:46,1
28,2019-02-14 16:19:31,1
29,2019-02-14 16:24:40,1
29,2019-02-14 16:29:12,0
29,2019-02-14 16:35:08,1
29,2019-02-14 16:36:30,0
28,2019-02-14 16:36:40,0
27,2019-02-14 16:38:44,1
26,2019-02-14 17:30:00,0
27,2019-02-14 17:30:00,0
28,2019-02-14 17:30:00,0
29,2019-02-14 17:30:00,0
26,2019-02-14 17:40:39,1
27,2019-02-14 17:59:41,1
28,2019-02-14 18:07:38,1
29,2019-02-14 18:17:54,1
26,2019-02-14 18:34:02,0
29,2019-02-14 18:35:43,0
28,2019-02-14 18:41:37,0
27,2019-02-14 18:41:39,1
26,2019-02-14 19:30:00,0
27,2019-02-14 19:30:00,0
28,2019-02-14 19:30:00,0
29,2019-02-14 19:30:00,0
26,2019-02-14 19:39:51,1
27,2019-02-14 19:48:14,1
28,2019-02-14 19:57:09,1
28,2019-02-14 20:03:40,0
26,2019-02-14 20:04:59,0
26,2019-02-14 20:30:00,0
27,2019-02-14 20:30:00,0
28,2019-02-14 20:30:00,0
29,2019-02-14 20:30:00,0
26,2019-02-14 20:36:45,1
28,2019-02-14 20:52:45,1
29,2019-02-14 21:20:46,1
29,2019-02-14 21:20:47,0
29,2019-02-14 21:22:10,1
29,2019-02-14 21:22:12,0
28,2019-02-14 21:27:11,0
